IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
070171299,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,02/16/2007,12:00,BAYVIEW,"ARREST, BOOKED",3700 Block of 3RD ST,-122.387847258221,37.7431227275926,"(37.7431227275926, -122.387847258221)"
030022905,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,01/06/2003,18:11,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / INGALLS ST,-122.382888987127,37.7303429363951,"(37.7303429363951, -122.382888987127)"
080385634,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,04/13/2008,14:00,TARAVAL,NONE,IRVING ST / 24TH AV,-122.482480961268,37.7633237012278,"(37.7633237012278, -122.482480961268)"
140963918,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,11/14/2014,02:35,TARAVAL,"ARREST, BOOKED",48TH AV / KIRKHAM ST,-122.507934292563,37.7584647037552,"(37.7584647037552, -122.507934292563)"
070786133,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,08/03/2007,14:26,MISSION,"ARREST, CITED",SOUTH VAN NESS AV / 14TH ST,-122.417803355796,37.7684043083075,"(37.7684043083075, -122.417803355796)"
070656473,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,06/28/2007,18:45,NORTHERN,NONE,BUCHANAN ST / VALLEJO ST,-122.431830723792,37.7956417032576,"(37.7956417032576, -122.431830723792)"
030854322,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,07/18/2003,16:00,BAYVIEW,NONE,4900 Block of 3RD ST,-122.391243431227,37.7336342023099,"(37.7336342023099, -122.391243431227)"
051114608,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,10/03/2005,17:28,NORTHERN,NONE,100 Block of GROVE ST,-122.419085788323,37.7784353333225,"(37.7784353333225, -122.419085788323)"
080769624,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,07/22/2008,13:55,BAYVIEW,NONE,BAY SHORE BL / PAUL AV,-122.400784574257,37.723616775737,"(37.723616775737, -122.400784574257)"
130627378,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,07/30/2013,12:00,INGLESIDE,NONE,GENEVA AV / SANTOS ST,-122.420084075242,37.7083109744591,"(37.7083109744591, -122.420084075242)"
040203258,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,02/20/2004,02:14,MISSION,NONE,HARTFORD ST / 17TH ST,-122.434063454657,37.7625486367596,"(37.7625486367596, -122.434063454657)"
091328546,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,12/30/2009,13:00,CENTRAL,NONE,BUSH ST / POWELL ST,-122.408787528948,37.7901578215257,"(37.7901578215257, -122.408787528948)"
031344499,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,11/16/2003,19:00,BAYVIEW,NONE,GIRARD ST / OLMSTEAD ST,-122.402604593195,37.7225737782029,"(37.7225737782029, -122.402604593195)"
140643245,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,08/02/2014,21:59,NORTHERN,NONE,POLK ST / GEARY ST,-122.419739837805,37.7858926099715,"(37.7858926099715, -122.419739837805)"
080184351,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,02/15/2008,11:02,TARAVAL,NONE,NORIEGA ST / 45TH AV,-122.504330609817,37.7530101139167,"(37.7530101139167, -122.504330609817)"
081300689,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,11/05/2008,19:30,TARAVAL,"ARREST, BOOKED",600 Block of LAKE MERCED BL,-122.485021981047,37.7284655860704,"(37.7284655860704, -122.485021981047)"
100099519,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,01/30/2010,15:06,RICHMOND,"ARREST, BOOKED",800 Block of 43RD AV,-122.503608414707,37.7726007924601,"(37.7726007924601, -122.503608414707)"
120981639,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,12/05/2012,15:04,SOUTHERN,"ARREST, CITED",KING ST / 5TH ST,-122.396356347158,37.7746516427371,"(37.7746516427371, -122.396356347158)"
130493373,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,06/15/2013,20:00,INGLESIDE,NONE,200 Block of ANDOVER ST,-122.416394633801,37.7397324014632,"(37.7397324014632, -122.416394633801)"
120721479,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,09/09/2012,00:37,TARAVAL,"ARREST, BOOKED",LAKEVIEW AV / JULES AV,-122.461228337084,37.7182308398461,"(37.7182308398461, -122.461228337084)"
040054324,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,01/14/2004,09:30,INGLESIDE,NONE,GATES ST / CORTLAND AV,-122.413940006365,37.7389321879707,"(37.7389321879707, -122.413940006365)"
071249069,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/06/2007,13:08,CENTRAL,"ARREST, CITED",400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)"
110362726,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,05/04/2011,22:12,MISSION,"ARREST, CITED",2100 Block of MARKET ST,-122.430018655242,37.7668305229582,"(37.7668305229582, -122.430018655242)"
091247203,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,12/06/2009,01:33,RICHMOND,NONE,300 Block of CORNWALL ST,-122.462964132903,37.7849356789103,"(37.7849356789103, -122.462964132903)"
110601342,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,07/26/2011,18:55,MISSION,NONE,700 Block of VALENCIA ST,-122.421569323299,37.7608815949553,"(37.7608815949553, -122.421569323299)"
031446556,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,12/12/2003,10:54,INGLESIDE,JUVENILE CITED,MANSELL ST / SOMERSET ST,-122.405010507137,37.7205104070807,"(37.7205104070807, -122.405010507137)"
061061657,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,10/05/2006,00:02,NORTHERN,NONE,2100 Block of LOMBARD ST,-122.436910088417,37.7998528145322,"(37.7998528145322, -122.436910088417)"
090405482,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,04/18/2009,14:30,MISSION,"ARREST, CITED",2400 Block of 17TH ST,-122.40793674598,37.7645116894216,"(37.7645116894216, -122.40793674598)"
030959176,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,08/14/2003,03:35,MISSION,NONE,600 Block of ELIZABETH ST,-122.435285893629,37.7519701925782,"(37.7519701925782, -122.435285893629)"
090840571,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,08/17/2009,14:42,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)"
070562046,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,06/03/2007,16:23,TARAVAL,"ARREST, BOOKED",19TH AV / NORIEGA ST,-122.476422775529,37.7542423608244,"(37.7542423608244, -122.476422775529)"
090902187,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,09/02/2009,08:24,TARAVAL,NONE,JUNIPERO SERRA BL / BROTHERHOOD WAY,-122.471246211159,37.7127482228,"(37.7127482228, -122.471246211159)"
100337115,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,04/11/2010,22:30,TARAVAL,NONE,JUNIPERO SERRA BL / ROSSMOOR DR,-122.471882662208,37.7300929431861,"(37.7300929431861, -122.471882662208)"
081180306,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,11/04/2008,10:30,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
040087212,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/22/2004,19:15,CENTRAL,"ARREST, BOOKED",200 Block of FRANCISCO ST,-122.409820680645,37.8050816627849,"(37.8050816627849, -122.409820680645)"
090721824,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,07/15/2009,19:55,MISSION,NONE,1200 Block of TREAT AV,-122.41283040295,37.7501495078008,"(37.7501495078008, -122.41283040295)"
130967992,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,11/15/2013,07:45,BAYVIEW,NONE,BAY SHORE BL / PAUL AV,-122.400784574257,37.723616775737,"(37.723616775737, -122.400784574257)"
120099339,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,02/05/2012,00:55,PARK,NONE,FULTON ST / STANYAN ST,-122.454636839495,37.7747600205915,"(37.7747600205915, -122.454636839495)"
110851600,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,10/21/2011,20:56,BAYVIEW,"ARREST, BOOKED",EVANS AV / NAPOLEON ST,-122.396010154384,37.7472622922066,"(37.7472622922066, -122.396010154384)"
100480162,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,05/24/2010,11:30,CENTRAL,NONE,0 Block of DRUMM ST,-122.396421943768,37.7941447423704,"(37.7941447423704, -122.396421943768)"
140274890,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,04/02/2014,17:00,TENDERLOIN,"ARREST, CITED",EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)"
031440263,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/11/2003,01:20,PARK,NONE,DIVISADERO ST / PAGE ST,-122.437235589814,37.772204193977,"(37.772204193977, -122.437235589814)"
110311717,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,04/16/2011,23:39,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / JERROLD AV,-122.389310644847,37.7387418394248,"(37.7387418394248, -122.389310644847)"
120199359,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,03/10/2012,15:25,TARAVAL,NONE,SAN JOSE AV / SAGAMORE ST,-122.455815337879,37.7112226803573,"(37.7112226803573, -122.455815337879)"
090255306,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,03/10/2009,22:35,RICHMOND,NONE,4900 Block of ANZA ST,-122.501202614075,37.7773548145232,"(37.7773548145232, -122.501202614075)"
051030888,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,09/13/2005,13:50,INGLESIDE,EXCEPTIONAL CLEARANCE,600 Block of ALEMANY BL,-122.421305348396,37.7321638759455,"(37.7321638759455, -122.421305348396)"
070689781,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,07/09/2007,15:16,BAYVIEW,"ARREST, CITED",LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)"
051055165,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,09/19/2005,18:12,INGLESIDE,NONE,800 Block of VISITACION AV,-122.407455872707,37.7113731748767,"(37.7113731748767, -122.407455872707)"
090733528,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,07/19/2009,02:40,CENTRAL,"ARREST, BOOKED",STOCKTON ST / SUTTER ST,-122.406958660602,37.789434763004,"(37.789434763004, -122.406958660602)"
031489205,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,12/23/2003,21:47,INGLESIDE,NONE,PERSIA AV / MISSION ST,-122.435977217004,37.7231288307053,"(37.7231288307053, -122.435977217004)"
140764261,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,09/10/2014,17:00,RICHMOND,NONE,1000 Block of ANZA ST,-122.459310721104,37.7793622489494,"(37.7793622489494, -122.459310721104)"
140893042,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,10/22/2014,09:00,INGLESIDE,NONE,300 Block of ALEMANY BL,-122.412398375843,37.7340561320083,"(37.7340561320083, -122.412398375843)"
130990874,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,11/22/2013,06:50,PARK,NONE,1400 Block of MCALLISTER ST,-122.435879473355,37.7780533541929,"(37.7780533541929, -122.435879473355)"
060784006,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,07/24/2006,14:30,TARAVAL,NONE,NORIEGA ST / 31ST AV,-122.489322837068,37.7536737023903,"(37.7536737023903, -122.489322837068)"
021486421,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,06/05/2003,22:00,SOUTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
070287686,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,03/20/2007,02:00,MISSION,"ARREST, BOOKED",16TH ST / VALENCIA ST,-122.421886357981,37.7649178909424,"(37.7649178909424, -122.421886357981)"
040265173,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,03/06/2004,06:00,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)"
040888054,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/08/2004,21:27,SOUTHERN,NONE,13TH ST / FOLSOM ST,-122.415577809815,37.769591454386,"(37.769591454386, -122.415577809815)"
110057319,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,01/19/2011,12:03,TENDERLOIN,NONE,JONES ST / GOLDEN GATE AV,-122.412224164736,37.7820729312029,"(37.7820729312029, -122.412224164736)"
090005101,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,01/02/2009,12:42,TARAVAL,"ARREST, BOOKED",19TH AV / JUNIPERO SERRA BL,-122.472570418291,37.7171734075622,"(37.7171734075622, -122.472570418291)"
040954514,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,08/21/2004,08:46,RICHMOND,"ARREST, CITED",1700 Block of BALBOA ST,-122.477505344747,37.7765642838427,"(37.7765642838427, -122.477505344747)"
080664165,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,06/25/2008,00:01,INGLESIDE,"ARREST, BOOKED",LISBON ST / PERSIA AV,-122.433606605289,37.722000312499,"(37.722000312499, -122.433606605289)"
040185907,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,02/15/2004,21:05,BAYVIEW,"ARREST, BOOKED",3RD ST / YOSEMITE AV,-122.393232869349,37.7277351549651,"(37.7277351549651, -122.393232869349)"
060858429,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/13/2006,16:35,NORTHERN,"ARREST, BOOKED",PACIFIC AV / GOUGH ST,-122.426515938127,37.7943964025931,"(37.7943964025931, -122.426515938127)"
031492797,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/25/2003,01:55,INGLESIDE,"ARREST, BOOKED",0 Block of NIAGARA AV,-122.442512045248,37.7163100911018,"(37.7163100911018, -122.442512045248)"
101163428,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,12/18/2010,16:16,MISSION,NONE,3800 Block of 20TH ST,-122.426935654616,37.7582112427245,"(37.7582112427245, -122.426935654616)"
080945915,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,09/09/2008,13:00,BAYVIEW,"ARREST, BOOKED",20TH ST / PENNSYLVANIA AV,-122.393368348954,37.7602042590968,"(37.7602042590968, -122.393368348954)"
131021749,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,12/03/2013,22:12,CENTRAL,NONE,BUSH ST / POWELL ST,-122.408787528948,37.7901578215257,"(37.7901578215257, -122.408787528948)"
090166424,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,02/15/2009,04:00,NORTHERN,"ARREST, CITED",900 Block of GEARY ST,-122.418918390218,37.7859407304209,"(37.7859407304209, -122.418918390218)"
030970746,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/17/2003,02:15,CENTRAL,"ARREST, BOOKED",BAY ST / MASON ST,-122.413609602055,37.8056188797128,"(37.8056188797128, -122.413609602055)"
031448295,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,12/12/2003,23:54,MISSION,"ARREST, BOOKED",MISSION ST / 17TH ST,-122.419515708414,37.7634292328542,"(37.7634292328542, -122.419515708414)"
051150113,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,10/12/2005,02:27,NORTHERN,NONE,GEARY BL / GOUGH ST,-122.424688703598,37.7853339640077,"(37.7853339640077, -122.424688703598)"
080745743,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,07/16/2008,14:51,TARAVAL,"ARREST, BOOKED",JUDAH ST / 9TH AV,-122.466180771685,37.7621738188702,"(37.7621738188702, -122.466180771685)"
050167490,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,02/12/2005,10:50,NORTHERN,NONE,EDDY ST / FRANKLIN ST,-122.42246725166,37.7826837258567,"(37.7826837258567, -122.42246725166)"
100895301,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,09/26/2010,15:35,NORTHERN,"ARREST, CITED",LOMBARD ST / DIVISADERO ST,-122.442649696374,37.798999247001,"(37.798999247001, -122.442649696374)"
090562822,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,05/31/2009,23:06,NORTHERN,"ARREST, BOOKED",GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,"(37.7845681170336, -122.431206932079)"
040968935,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,08/25/2004,00:27,RICHMOND,NONE,19TH AV / LINCOLN WY,-122.477309120541,37.7654460715882,"(37.7654460715882, -122.477309120541)"
080870055,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,08/18/2008,12:43,PARK,"ARREST, BOOKED",OAK ST / SHRADER ST,-122.45224265737,37.7712286761869,"(37.7712286761869, -122.45224265737)"
080559710,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,05/28/2008,14:15,BAYVIEW,NONE,BAY SHORE BL / MARIN ST,-122.403538936234,37.7481188207029,"(37.7481188207029, -122.403538936234)"
090871899,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,08/26/2009,16:43,INGLESIDE,NONE,200 Block of BLYTHDALE AV,-122.420529801066,37.7110023300609,"(37.7110023300609, -122.420529801066)"
090438615,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,04/27/2009,11:04,BAYVIEW,NONE,RANKIN ST / EVANS AV,-122.392184416166,37.745101531365,"(37.745101531365, -122.392184416166)"
100257018,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,03/18/2010,09:00,TARAVAL,NONE,1400 Block of GREAT HY,-122.509197574765,37.7593246859674,"(37.7593246859674, -122.509197574765)"
060087690,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,01/23/2006,19:00,BAYVIEW,"ARREST, BOOKED",1600 Block of OAKDALE AV,-122.391431786513,37.7352842415297,"(37.7352842415297, -122.391431786513)"
091093313,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,10/15/2009,10:00,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)"
040724408,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,06/25/2004,06:15,CENTRAL,"ARREST, BOOKED",1200 Block of FRANCISCO ST,-122.425768655079,37.8031540280043,"(37.8031540280043, -122.425768655079)"
090162529,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,02/14/2009,00:46,NORTHERN,"ARREST, BOOKED",1800 Block of PINE ST,-122.426246092712,37.7888345695702,"(37.7888345695702, -122.426246092712)"
130262833,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,06/12/2013,21:57,SOUTHERN,NONE,300 Block of MISSION ST,-122.396211154038,37.790761361966,"(37.790761361966, -122.396211154038)"
040808610,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,07/31/2004,18:00,MISSION,NONE,23RD ST / CHATTANOOGA ST,-122.426479372762,37.7533607535245,"(37.7533607535245, -122.426479372762)"
080254227,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,03/10/2008,23:52,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
090962686,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,09/18/2009,07:40,NORTHERN,NONE,RETIRO WY / FILLMORE ST,-122.43746321834,37.8064023494154,"(37.8064023494154, -122.43746321834)"
090824804,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,08/13/2009,12:15,MISSION,"ARREST, BOOKED",3100 Block of 17TH ST,-122.416784837447,37.7636581557579,"(37.7636581557579, -122.416784837447)"
110880574,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,10/31/2011,23:42,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)"
140793389,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,09/20/2014,14:30,SOUTHERN,"ARREST, CITED",900 Block of MARKET ST,-122.409536662692,37.7826911213472,"(37.7826911213472, -122.409536662692)"
070675241,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,06/22/2007,12:00,CENTRAL,NONE,200 Block of GEARY ST,-122.407434989523,37.7875158741623,"(37.7875158741623, -122.407434989523)"
080285040,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,03/17/2008,17:00,BAYVIEW,"ARREST, BOOKED",SILVER AV / GIRARD ST,-122.406574570932,37.7321430775103,"(37.7321430775103, -122.406574570932)"
120338096,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,04/28/2012,19:30,BAYVIEW,NONE,DEHARO ST / 16TH ST,-122.401723696512,37.7661321731435,"(37.7661321731435, -122.401723696512)"
120448435,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,06/29/2012,13:00,BAYVIEW,NONE,KIRKWOOD AV / DORMITORY RD,-122.374930939321,37.7296622595026,"(37.7296622595026, -122.374930939321)"
090133752,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,02/06/2009,07:30,BAYVIEW,"ARREST, BOOKED",KEITH ST / VANDYKE AV,-122.390548002865,37.7280996602876,"(37.7280996602876, -122.390548002865)"
140222855,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,03/16/2014,12:19,SOUTHERN,NONE,7TH ST / MISSION ST,-122.410939205552,37.7792122590085,"(37.7792122590085, -122.410939205552)"
040700317,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,06/19/2004,01:04,TARAVAL,"ARREST, BOOKED",MIRAMAR AV / OCEAN AV,-122.458189948759,37.7243164693999,"(37.7243164693999, -122.458189948759)"
031429659,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,12/08/2003,12:55,TARAVAL,NONE,1300 Block of JUNIPERO SERRA BL,-122.471720962057,37.7140228183784,"(37.7140228183784, -122.471720962057)"
080207969,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,02/27/2008,10:30,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)"
060876211,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,08/17/2006,00:12,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)"
051012450,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/08/2005,14:50,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
090388866,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,04/14/2009,09:25,TARAVAL,NONE,SERRANO DR / FONT BL,-122.479750928414,37.7195719219714,"(37.7195719219714, -122.479750928414)"
050330932,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,03/24/2005,22:20,BAYVIEW,"ARREST, CITED",PHELPS ST / NEWCOMB AV,-122.39352632602,37.7373529004232,"(37.7373529004232, -122.39352632602)"
100016660,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,01/06/2010,07:28,MISSION,"ARREST, CITED",HARRISON ST / 22ND ST,-122.412199182895,37.7558320631383,"(37.7558320631383, -122.412199182895)"
100909388,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/30/2010,13:40,TARAVAL,NONE,18TH AV / QUINTARA ST,-122.475015882985,37.7486923627437,"(37.7486923627437, -122.475015882985)"
080057833,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/17/2008,04:30,BAYVIEW,"ARREST, BOOKED",EVANS AV / SELBY ST,-122.394051849811,37.7461648023142,"(37.7461648023142, -122.394051849811)"
110656789,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/14/2011,15:00,TARAVAL,NONE,MIRAMAR AV / HOLLOWAY AV,-122.458183462747,37.7218388160354,"(37.7218388160354, -122.458183462747)"
081001774,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,09/21/2008,00:01,MISSION,"ARREST, BOOKED",1100 Block of FLORIDA ST,-122.410072713581,37.7535286261938,"(37.7535286261938, -122.410072713581)"
050134530,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,02/02/2005,16:30,RICHMOND,NONE,19TH AV / GEARY BL,-122.478305503225,37.7803810169384,"(37.7803810169384, -122.478305503225)"
140745051,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/04/2014,12:10,RICHMOND,NONE,0 Block of STANYAN ST,-122.456216350632,37.7806150882873,"(37.7806150882873, -122.456216350632)"
080701632,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,07/06/2008,03:15,TENDERLOIN,NONE,JONES ST / ELLIS ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)"
050780321,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,07/13/2005,00:06,MISSION,NONE,19TH ST / MISSION ST,-122.419208249515,37.7602340753651,"(37.7602340753651, -122.419208249515)"
080782717,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,07/25/2008,16:47,NORTHERN,"ARREST, BOOKED",OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)"
070024579,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,01/07/2007,19:40,PARK,"ARREST, BOOKED",600 Block of ASHBURY ST,-122.446905860023,37.769523314641,"(37.769523314641, -122.446905860023)"
070853334,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,08/21/2007,20:45,INGLESIDE,NONE,FOERSTER ST / MONTEREY BL,-122.448865497054,37.7315417593945,"(37.7315417593945, -122.448865497054)"
090396289,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,04/16/2009,01:59,INGLESIDE,"ARREST, BOOKED",ANDOVER ST / CORTLAND AV,-122.416457891837,37.7390560775868,"(37.7390560775868, -122.416457891837)"
110292684,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,04/12/2011,16:30,SOUTHERN,EXCEPTIONAL CLEARANCE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
100609481,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,07/02/2010,22:27,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
051191656,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,10/21/2005,20:06,BAYVIEW,"ARREST, BOOKED",SAN BRUNO AV / WOOLSEY ST,-122.402603565427,37.7252355695389,"(37.7252355695389, -122.402603565427)"
070017289,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,01/05/2007,08:35,SOUTHERN,NONE,800 Block of BRYANT ST,-122.404460192279,37.7744314187603,"(37.7744314187603, -122.404460192279)"
100631246,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,07/10/2010,01:00,RICHMOND,"ARREST, CITED",0 Block of PRESIDIO AV,-122.447656988785,37.7912458280451,"(37.7912458280451, -122.447656988785)"
